transcript_id	subject_id	pident	aln_length	evalue	bitscore	annotation
MSTRG.10638.1						
MSTRG.10641.1						
MSTRG.10647.1						
MSTRG.1066.3	sp|Q5SVZ6|ZMYM1_HUMAN	22.632	190	4.4e-22	67.4	sp|Q5SVZ6|ZMYM1_HUMAN Zinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1
MSTRG.1066.4	sp|Q5SVZ6|ZMYM1_HUMAN	22.632	190	4.4e-22	67.4	sp|Q5SVZ6|ZMYM1_HUMAN Zinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1
MSTRG.1066.5	sp|Q5SVZ6|ZMYM1_HUMAN	22.632	190	4.29e-22	67.4	sp|Q5SVZ6|ZMYM1_HUMAN Zinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1
MSTRG.1066.6						
MSTRG.1066.7	sp|Q5SVZ6|ZMYM1_HUMAN	22.632	190	4.39e-22	67.4	sp|Q5SVZ6|ZMYM1_HUMAN Zinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1
MSTRG.10664.1						
MSTRG.1067.1	sp|O00370|LORF2_HUMAN	27.760	317	1.69e-18	97.1	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.10670.1						
MSTRG.10671.1						
MSTRG.1068.1						
MSTRG.10687.1						
MSTRG.10693.1	sp|P14381|YTX2_XENLA	28.571	196	5.06e-28	75.9	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.10694.1						
MSTRG.10695.1						
MSTRG.10695.2						
MSTRG.10698.2						
MSTRG.10702.1						
MSTRG.10702.2						
MSTRG.10704.1						
MSTRG.10705.1	sp|Q9QYI4|DJB12_MOUSE	32.558	172	3.67e-11	72.4	sp|Q9QYI4|DJB12_MOUSE DnaJ homolog subfamily B member 12 OS=Mus musculus OX=10090 GN=Dnajb12 PE=1 SV=2
MSTRG.10705.2	sp|Q9QYI4|DJB12_MOUSE	32.558	172	3.64e-11	72.4	sp|Q9QYI4|DJB12_MOUSE DnaJ homolog subfamily B member 12 OS=Mus musculus OX=10090 GN=Dnajb12 PE=1 SV=2
MSTRG.1071.1						
MSTRG.1071.10						
MSTRG.1071.2						
MSTRG.1071.3						
MSTRG.1071.4						
MSTRG.1071.5						
MSTRG.1071.6						
MSTRG.1071.7						
MSTRG.1071.8						
MSTRG.1071.9						
MSTRG.10717.1						
MSTRG.10717.2						
MSTRG.10717.3						
MSTRG.10720.1						
MSTRG.10729.1						
MSTRG.10735.1						
MSTRG.10737.1						
MSTRG.10739.1						
MSTRG.1074.1						
MSTRG.10743.1						
MSTRG.10748.1						
MSTRG.1075.1	sp|Q9FLS0|FB253_ARATH	29.500	200	9.8e-11	69.3	sp|Q9FLS0|FB253_ARATH F-box protein At5g07610 OS=Arabidopsis thaliana OX=3702 GN=At5g07610 PE=2 SV=1
MSTRG.1075.2	sp|Q9FLS0|FB253_ARATH	29.500	200	9.73e-11	69.3	sp|Q9FLS0|FB253_ARATH F-box protein At5g07610 OS=Arabidopsis thaliana OX=3702 GN=At5g07610 PE=2 SV=1
MSTRG.10753.1						
MSTRG.10753.2						
MSTRG.10754.1						
MSTRG.10755.1						
MSTRG.10756.1						
MSTRG.10757.1	sp|Q94FL9|MB3R4_ARATH	52.632	38	7.78e-06	52.4	sp|Q94FL9|MB3R4_ARATH Transcription factor MYB3R-4 OS=Arabidopsis thaliana OX=3702 GN=MYB3R4 PE=1 SV=1
MSTRG.10759.1	sp|Q8L9G7|APH1_ARATH	60.377	53	1.74e-12	72.8	sp|Q8L9G7|APH1_ARATH Gamma-secretase subunit APH1-like OS=Arabidopsis thaliana OX=3702 GN=At2g31440 PE=2 SV=2
MSTRG.10759.2	sp|Q8L9G7|APH1_ARATH	60.377	53	1.72e-12	72.8	sp|Q8L9G7|APH1_ARATH Gamma-secretase subunit APH1-like OS=Arabidopsis thaliana OX=3702 GN=At2g31440 PE=2 SV=2
MSTRG.10760.1	sp|Q8L493|DAAA_ARATH	62.931	232	2.17e-89	299.0	sp|Q8L493|DAAA_ARATH D-amino-acid transaminase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DAAT PE=1 SV=1
MSTRG.10766.1						
MSTRG.10766.2						
MSTRG.10766.3						
MSTRG.10766.4						
MSTRG.10771.1						
MSTRG.10776.1	sp|Q9SZD1|TCX5_ARATH	51.961	102	2.06e-26	120.0	sp|Q9SZD1|TCX5_ARATH Protein tesmin/TSO1-like CXC 5 OS=Arabidopsis thaliana OX=3702 GN=TCX5 PE=1 SV=1
MSTRG.1079.1						
MSTRG.10799.1						
MSTRG.10800.1						
MSTRG.10809.1						
MSTRG.10819.1						
MSTRG.10819.2						
MSTRG.10826.1						
MSTRG.10826.2						
MSTRG.10826.3						
MSTRG.10826.4						
MSTRG.10826.5						
MSTRG.1085.1						
MSTRG.10857.6	sp|Q9LXT9|CALS3_ARATH	58.333	36	1.49e-11	51.6	sp|Q9LXT9|CALS3_ARATH Callose synthase 3 OS=Arabidopsis thaliana OX=3702 GN=CALS3 PE=3 SV=3
MSTRG.10863.1	sp|P08770|TRA1_MAIZE	30.736	231	1.89e-61	100.0	sp|P08770|TRA1_MAIZE Putative AC transposase OS=Zea mays OX=4577 PE=2 SV=2
MSTRG.10867.1						
MSTRG.10868.1						
MSTRG.10872.1	sp|Q9S9V9|FBL23_ARATH	44.667	150	2.43e-28	123.0	sp|Q9S9V9|FBL23_ARATH Putative F-box/LRR-repeat protein 23 OS=Arabidopsis thaliana OX=3702 GN=FBL23 PE=4 SV=1
MSTRG.10873.2						
MSTRG.10874.1	sp|O81149|PSA5A_ARATH	89.286	28	3.41e-07	55.8	sp|O81149|PSA5A_ARATH Proteasome subunit alpha type-5-A OS=Arabidopsis thaliana OX=3702 GN=PAE1 PE=1 SV=1
MSTRG.10874.2	sp|O81149|PSA5A_ARATH	89.286	28	3.32e-07	55.8	sp|O81149|PSA5A_ARATH Proteasome subunit alpha type-5-A OS=Arabidopsis thaliana OX=3702 GN=PAE1 PE=1 SV=1
MSTRG.10874.3	sp|O81149|PSA5A_ARATH	89.286	28	3.32e-07	55.8	sp|O81149|PSA5A_ARATH Proteasome subunit alpha type-5-A OS=Arabidopsis thaliana OX=3702 GN=PAE1 PE=1 SV=1
MSTRG.10874.4	sp|O81149|PSA5A_ARATH	89.286	28	3.26e-07	55.8	sp|O81149|PSA5A_ARATH Proteasome subunit alpha type-5-A OS=Arabidopsis thaliana OX=3702 GN=PAE1 PE=1 SV=1
MSTRG.10875.1						
MSTRG.10876.1						
MSTRG.10877.1						
MSTRG.10879.1						
MSTRG.10879.2						
MSTRG.10879.3						
MSTRG.10879.4						
MSTRG.1088.1						
MSTRG.10881.1						
MSTRG.10883.1						
MSTRG.10892.1						
MSTRG.10895.1						
MSTRG.109.1						
MSTRG.1090.1						
MSTRG.10905.1						
MSTRG.10909.1	sp|Q9FFX0|RBL9_ARATH	66.667	57	1.9e-14	81.6	sp|Q9FFX0|RBL9_ARATH RHOMBOID-like protein 9, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RBL9 PE=2 SV=1
MSTRG.10909.2	sp|Q9FFX0|RBL9_ARATH	66.667	57	1.89e-14	81.6	sp|Q9FFX0|RBL9_ARATH RHOMBOID-like protein 9, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RBL9 PE=2 SV=1
MSTRG.10919.1						
MSTRG.10934.1						
MSTRG.10935.1	sp|Q9SYP1|DEXHC_ARATH	41.667	96	2.52e-12	74.3	sp|Q9SYP1|DEXHC_ARATH DExH-box ATP-dependent RNA helicase DExH12 OS=Arabidopsis thaliana OX=3702 GN=BRR2A PE=1 SV=1
MSTRG.10938.1	sp|Q9M161|DOF41_ARATH	77.273	44	7.52e-17	84.3	sp|Q9M161|DOF41_ARATH Dof zinc finger protein DOF4.1 OS=Arabidopsis thaliana OX=3702 GN=DOF4.1 PE=2 SV=2
MSTRG.10939.1						
MSTRG.10940.1	sp|Q9C951|WAPL2_ARATH	37.438	203	1.11e-20	103.0	sp|Q9C951|WAPL2_ARATH Wings apart-like protein 2 OS=Arabidopsis thaliana OX=3702 GN=WAPL2 PE=2 SV=1
MSTRG.10940.2	sp|Q9C951|WAPL2_ARATH	37.438	203	1.11e-20	103.0	sp|Q9C951|WAPL2_ARATH Wings apart-like protein 2 OS=Arabidopsis thaliana OX=3702 GN=WAPL2 PE=2 SV=1
MSTRG.10941.1	sp|Q9LLY4|LPAT1_BRANA	59.854	137	1.92e-53	194.0	sp|Q9LLY4|LPAT1_BRANA 1-acyl-sn-glycerol-3-phosphate acyltransferase BAT2, chloroplastic OS=Brassica napus OX=3708 GN=BAT2 PE=1 SV=2
MSTRG.10941.2	sp|Q9LLY4|LPAT1_BRANA	59.854	137	2.55e-58	194.0	sp|Q9LLY4|LPAT1_BRANA 1-acyl-sn-glycerol-3-phosphate acyltransferase BAT2, chloroplastic OS=Brassica napus OX=3708 GN=BAT2 PE=1 SV=2
MSTRG.10941.3	sp|Q9LLY4|LPAT1_BRANA	59.854	137	1.39e-53	194.0	sp|Q9LLY4|LPAT1_BRANA 1-acyl-sn-glycerol-3-phosphate acyltransferase BAT2, chloroplastic OS=Brassica napus OX=3708 GN=BAT2 PE=1 SV=2
MSTRG.10947.1						
MSTRG.10949.1						
MSTRG.1095.1						
MSTRG.10950.1	sp|Q02191|YRP2_SYNPY	55.000	40	1.76e-07	52.4	sp|Q02191|YRP2_SYNPY Uncharacterized protein in rpcF 3'region (Fragment) OS=Synechococcus sp. (strain WH8020) OX=32052 PE=3 SV=1
MSTRG.10950.2	sp|Q02191|YRP2_SYNPY	55.000	40	1.72e-07	52.4	sp|Q02191|YRP2_SYNPY Uncharacterized protein in rpcF 3'region (Fragment) OS=Synechococcus sp. (strain WH8020) OX=32052 PE=3 SV=1
MSTRG.10952.1						
MSTRG.10953.1						
MSTRG.10955.1						
MSTRG.10955.2						
MSTRG.1096.1						
MSTRG.1096.2						
MSTRG.10961.1	sp|P0C2F6|RNHX1_ARATH	24.107	112	4.84e-07	54.7	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.1097.1						
MSTRG.10970.1						
MSTRG.10976.1						
MSTRG.10984.1						
MSTRG.10986.1	sp|F4I214|TET10_ARATH	65.116	43	9.46e-40	71.2	sp|F4I214|TET10_ARATH Tetraspanin-10 OS=Arabidopsis thaliana OX=3702 GN=TET10 PE=2 SV=1
MSTRG.1099.1						
MSTRG.10995.1	sp|B8BNY8|JIYAO_ORYSI	42.945	163	1.84e-34	144.0	sp|B8BNY8|JIYAO_ORYSI Meiotic drive suppressor JIEYAO OS=Oryza sativa subsp. indica OX=39946 GN=JIEYAO PE=1 SV=2
MSTRG.10995.2						
MSTRG.10996.1						
MSTRG.10996.2						
MSTRG.10997.1						
MSTRG.11000.1						
MSTRG.11005.1	sp|Q94HW2|POLR1_ARATH	39.571	513	5.02e-109	389.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.11010.1						
MSTRG.11012.1						
MSTRG.11012.2						
MSTRG.11013.1						
MSTRG.11014.1						
MSTRG.11015.1						
MSTRG.11016.1						
MSTRG.11020.1						
MSTRG.11021.1						
MSTRG.11023.1						
MSTRG.11023.2						
MSTRG.1103.1	sp|Q6Z8F5|SCAM5_ORYSJ	75.000	48	4.8e-26	70.9	sp|Q6Z8F5|SCAM5_ORYSJ Secretory carrier-associated membrane protein 5 OS=Oryza sativa subsp. japonica OX=39947 GN=SCAMP5 PE=2 SV=1
MSTRG.1103.2	sp|Q6Z8F5|SCAM5_ORYSJ	75.000	48	4.8e-26	70.9	sp|Q6Z8F5|SCAM5_ORYSJ Secretory carrier-associated membrane protein 5 OS=Oryza sativa subsp. japonica OX=39947 GN=SCAMP5 PE=2 SV=1
MSTRG.1103.3	sp|Q6Z8F5|SCAM5_ORYSJ	75.000	48	4.74e-26	70.9	sp|Q6Z8F5|SCAM5_ORYSJ Secretory carrier-associated membrane protein 5 OS=Oryza sativa subsp. japonica OX=39947 GN=SCAMP5 PE=2 SV=1
MSTRG.11032.1	sp|Q9SIV5|C3H19_ARATH	44.103	390	1.32e-70	268.0	sp|Q9SIV5|C3H19_ARATH Zinc finger CCCH domain-containing protein 19 OS=Arabidopsis thaliana OX=3702 GN=NERD PE=1 SV=3
MSTRG.1105.1						
MSTRG.11053.1						
MSTRG.11059.1						
MSTRG.11059.2						
MSTRG.11059.3						
MSTRG.11059.4						
MSTRG.11066.1						
MSTRG.11067.1						
MSTRG.11068.1						
MSTRG.11069.1						
MSTRG.1107.1						
MSTRG.11075.1	sp|Q95H45|RK32_WHEAT	76.923	26	1.23e-06	41.2	sp|Q95H45|RK32_WHEAT Large ribosomal subunit protein bL32c OS=Triticum aestivum OX=4565 GN=rpl32 PE=3 SV=1
MSTRG.11077.1						
MSTRG.11078.1						
MSTRG.11079.1						
MSTRG.11080.1	sp|P10394|POL4_DROME	26.744	258	6.43e-24	106.0	sp|P10394|POL4_DROME Retrovirus-related Pol polyprotein from transposon 412 OS=Drosophila melanogaster OX=7227 GN=POL PE=4 SV=1
MSTRG.11081.1						
MSTRG.11082.1	sp|Q99315|YG31B_YEAST	32.374	139	2.04e-11	70.1	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.11083.1						
MSTRG.11084.1	sp|P08548|LIN1_NYCCO	31.858	226	6.11e-19	99.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.11085.1	sp|Q851R2|MEL1_ORYSJ	35.156	128	2.92e-16	76.3	sp|Q851R2|MEL1_ORYSJ Protein argonaute MEL1 OS=Oryza sativa subsp. japonica OX=39947 GN=MEL1 PE=2 SV=1
MSTRG.11085.2	sp|Q851R2|MEL1_ORYSJ	35.156	128	4.08e-16	76.3	sp|Q851R2|MEL1_ORYSJ Protein argonaute MEL1 OS=Oryza sativa subsp. japonica OX=39947 GN=MEL1 PE=2 SV=1
MSTRG.11085.3	sp|Q851R2|MEL1_ORYSJ	35.156	128	4.03e-16	76.3	sp|Q851R2|MEL1_ORYSJ Protein argonaute MEL1 OS=Oryza sativa subsp. japonica OX=39947 GN=MEL1 PE=2 SV=1
MSTRG.11086.1						
MSTRG.11087.1						
MSTRG.11090.1						
MSTRG.11091.1						
MSTRG.1110.1						
MSTRG.11100.3						
MSTRG.11104.1						
MSTRG.1111.1						
MSTRG.1111.2						
MSTRG.1112.1						
MSTRG.11120.1						
MSTRG.11120.2						
MSTRG.11123.1	sp|Q6ETK3|P2C11_ORYSJ	43.284	67	4.56e-06	40.0	sp|Q6ETK3|P2C11_ORYSJ Probable protein phosphatase 2C 11 OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0180000 PE=2 SV=1
MSTRG.11123.2	sp|Q6ETK3|P2C11_ORYSJ	43.284	67	4.42e-06	40.0	sp|Q6ETK3|P2C11_ORYSJ Probable protein phosphatase 2C 11 OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0180000 PE=2 SV=1
MSTRG.11123.3	sp|Q6ETK3|P2C11_ORYSJ	43.284	67	2.71e-06	40.0	sp|Q6ETK3|P2C11_ORYSJ Probable protein phosphatase 2C 11 OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0180000 PE=2 SV=1
MSTRG.11123.4	sp|Q6ETK3|P2C11_ORYSJ	43.284	67	2.71e-06	40.0	sp|Q6ETK3|P2C11_ORYSJ Probable protein phosphatase 2C 11 OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0180000 PE=2 SV=1
MSTRG.11127.1						
MSTRG.11127.2						
MSTRG.1113.1						
MSTRG.11132.1	sp|P62720|YCF4_WHEAT	100.000	29	1.27e-09	62.4	sp|P62720|YCF4_WHEAT Photosystem I assembly protein Ycf4 OS=Triticum aestivum OX=4565 GN=ycf4 PE=3 SV=1
MSTRG.11132.2	sp|P62720|YCF4_WHEAT	100.000	29	1.27e-09	62.4	sp|P62720|YCF4_WHEAT Photosystem I assembly protein Ycf4 OS=Triticum aestivum OX=4565 GN=ycf4 PE=3 SV=1
MSTRG.11132.3	sp|P62720|YCF4_WHEAT	100.000	29	1.27e-09	62.4	sp|P62720|YCF4_WHEAT Photosystem I assembly protein Ycf4 OS=Triticum aestivum OX=4565 GN=ycf4 PE=3 SV=1
MSTRG.11137.1	sp|Q9SB64|NBR1_ARATH	66.667	39	3.78e-11	64.7	sp|Q9SB64|NBR1_ARATH Protein NBR1 homolog OS=Arabidopsis thaliana OX=3702 GN=NBR1 PE=1 SV=1
MSTRG.11137.2	sp|Q9SB64|NBR1_ARATH	66.667	39	3.78e-11	64.7	sp|Q9SB64|NBR1_ARATH Protein NBR1 homolog OS=Arabidopsis thaliana OX=3702 GN=NBR1 PE=1 SV=1
MSTRG.11137.3	sp|Q9SB64|NBR1_ARATH	66.667	39	3.7e-11	64.7	sp|Q9SB64|NBR1_ARATH Protein NBR1 homolog OS=Arabidopsis thaliana OX=3702 GN=NBR1 PE=1 SV=1
MSTRG.11137.4	sp|Q9SB64|NBR1_ARATH	66.667	39	3.7e-11	64.7	sp|Q9SB64|NBR1_ARATH Protein NBR1 homolog OS=Arabidopsis thaliana OX=3702 GN=NBR1 PE=1 SV=1
MSTRG.11139.1						
MSTRG.11139.2						
MSTRG.11139.3						
MSTRG.11139.4						
MSTRG.11139.5						
MSTRG.11139.6						
MSTRG.11139.7						
MSTRG.11139.8						
MSTRG.11145.1	sp|Q00416|SEN1_YEAST	48.052	77	2.68e-13	68.6	sp|Q00416|SEN1_YEAST Helicase SEN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEN1 PE=1 SV=2
MSTRG.11146.1						
MSTRG.11149.1	sp|Q9C8E6|PMI1_ARATH	40.659	455	5.52e-75	265.0	sp|Q9C8E6|PMI1_ARATH Protein PLASTID MOVEMENT IMPAIRED 1 OS=Arabidopsis thaliana OX=3702 GN=PMI1 PE=1 SV=1
MSTRG.11149.2	sp|Q9C8E6|PMI1_ARATH	40.659	455	1.25e-75	265.0	sp|Q9C8E6|PMI1_ARATH Protein PLASTID MOVEMENT IMPAIRED 1 OS=Arabidopsis thaliana OX=3702 GN=PMI1 PE=1 SV=1
MSTRG.11152.1						
MSTRG.11153.1						
MSTRG.11154.1	sp|P08548|LIN1_NYCCO	24.892	462	1.03e-26	124.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.1116.1						
MSTRG.11160.1						
MSTRG.11166.1						
MSTRG.11168.1						
MSTRG.1117.1						
MSTRG.1118.1						
MSTRG.11181.1						
MSTRG.11182.1						
MSTRG.11183.1						
MSTRG.11188.6						
MSTRG.11193.1	sp|Q01910|TF107_SCHPM	34.310	478	2.17e-111	256.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.11193.2	sp|Q01910|TF107_SCHPM	34.310	478	2.16e-111	256.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.11194.1						
MSTRG.11194.2						
MSTRG.11194.3						
MSTRG.11194.4						
MSTRG.11194.5						
MSTRG.11194.6						
MSTRG.11198.1						
MSTRG.11198.2						
MSTRG.1120.1						
MSTRG.1120.2						
MSTRG.11200.1	sp|F4HSD5|TRM32_ARATH	31.250	160	2.22e-07	59.7	sp|F4HSD5|TRM32_ARATH Protein TRM32 OS=Arabidopsis thaliana OX=3702 GN=TRM32 PE=2 SV=1
MSTRG.11202.1						
MSTRG.1122.1						
MSTRG.11224.1	sp|Q8GWW6|4MMP_ARATH	69.014	71	2.08e-22	103.0	sp|Q8GWW6|4MMP_ARATH Metalloendoproteinase 4-MMP OS=Arabidopsis thaliana OX=3702 GN=4MMP PE=1 SV=1
MSTRG.11225.1						
MSTRG.11225.2						
MSTRG.11225.3						
MSTRG.11226.1						
MSTRG.11226.2						
MSTRG.11226.3						
MSTRG.1123.1						
MSTRG.11240.1						
MSTRG.11249.1						
MSTRG.1125.1						
MSTRG.1125.2						
MSTRG.1125.3						
MSTRG.11250.1						
MSTRG.11254.1	sp|Q7XC54|HOX1_ORYSJ	68.919	74	5.32e-39	94.0	sp|Q7XC54|HOX1_ORYSJ Homeobox-leucine zipper protein HOX1 OS=Oryza sativa subsp. japonica OX=39947 GN=HOX1 PE=1 SV=1
MSTRG.11256.1						
MSTRG.11256.2						
MSTRG.11256.3						
MSTRG.11256.4						
MSTRG.11256.5						
MSTRG.11257.1	sp|P04323|POL3_DROME	29.680	219	5.7e-07	57.8	sp|P04323|POL3_DROME Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.11258.1						
MSTRG.11259.1						
MSTRG.11259.2						
MSTRG.11259.3						
MSTRG.11259.4						
MSTRG.11259.5						
MSTRG.11259.6						
MSTRG.1126.1						
MSTRG.11260.1						
MSTRG.1127.1						
MSTRG.11270.1						
MSTRG.11270.2						
MSTRG.11271.1						
MSTRG.11277.1	sp|Q94HW2|POLR1_ARATH	39.376	513	2.84e-108	386.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.1128.1						
MSTRG.11288.1						
MSTRG.11288.2						
MSTRG.11288.3						
MSTRG.1129.1						
MSTRG.11296.1						
MSTRG.1130.1	sp|P80680|FTRV_MAIZE	66.667	51	9.89e-22	80.1	sp|P80680|FTRV_MAIZE Ferredoxin-thioredoxin reductase, variable chain OS=Zea mays OX=4577 PE=1 SV=1
MSTRG.1130.2	sp|P80680|FTRV_MAIZE	66.667	51	9.71e-22	80.1	sp|P80680|FTRV_MAIZE Ferredoxin-thioredoxin reductase, variable chain OS=Zea mays OX=4577 PE=1 SV=1
MSTRG.1130.3	sp|P80680|FTRV_MAIZE	66.667	51	9.7e-22	80.1	sp|P80680|FTRV_MAIZE Ferredoxin-thioredoxin reductase, variable chain OS=Zea mays OX=4577 PE=1 SV=1
MSTRG.11305.1						
MSTRG.11308.1	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.45e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.10	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.11	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.12	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.13	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.14	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.15	sp|P0C2F6|RNHX1_ARATH	31.967	122	2.69e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.2	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.38e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.3	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.37e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.4	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.37e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.5	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.34e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.6	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.33e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.7	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.32e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.8	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.32e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.11308.9	sp|P0C2F6|RNHX1_ARATH	31.967	122	3.32e-08	62.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.1131.1						
MSTRG.11310.1						
MSTRG.11311.1						
MSTRG.11319.1	sp|F4IYH6|AIPP2_ARATH	31.606	193	6.05e-17	89.0	sp|F4IYH6|AIPP2_ARATH ASI1-immunoprecipitated protein 2 OS=Arabidopsis thaliana OX=3702 GN=AIPP2 PE=1 SV=1
MSTRG.1132.1						
MSTRG.11326.1						
MSTRG.11326.2						
MSTRG.11330.1						
MSTRG.11334.1	sp|P04323|POL3_DROME	42.683	410	1.87e-99	351.0	sp|P04323|POL3_DROME Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.11334.2						
MSTRG.11334.3						
MSTRG.11335.1						
MSTRG.11336.1						
MSTRG.1134.1						
MSTRG.11343.1						
MSTRG.11343.2						
MSTRG.11343.3						
MSTRG.11343.4						
MSTRG.11344.1						
MSTRG.11345.1						
MSTRG.11346.1						
MSTRG.11347.1						
